"Protein ID";"m";"stat";"p"
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429344"";""ENSP00000429344"")";76;7,97231833910034;0,1903
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429601"";""ENSP00000429601"")";90;8,72933884297521;0,185
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429690"";""ENSP00000429690"")";244;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429763"";""ENSP00000429763"")";256;7,32179930795848;0,447
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429803"";""ENSP00000429803"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429808"";""ENSP00000429808"")";47;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429834"";""ENSP00000429834"")";75;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429865"";""ENSP00000429865"")";192;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430000"";""ENSP00000430000"")";99;7,19809637120761;0,2653
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430024"";""ENSP00000430024"")";84;8,72933884297521;0,1739
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430236"";""ENSP00000430236"")";63;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430241"";""ENSP00000430241"")";706;186,005728605804;0,0551
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430271"";""ENSP00000430271"")";33;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430676"";""ENSP00000430676"")";369;16,1669444444444;0,3555
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430706"";""ENSP00000430706"")";63;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430711"";""ENSP00000430711"")";122;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430846"";""ENSP00000430846"")";1313;55,1056708736991;0,4495
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430897"";""ENSP00000430897"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000430918"";""ENSP00000430918"")";34;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431083"";""ENSP00000431083"")";35;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431140"";""ENSP00000431140"")";61;7,76020408163265;0,168
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431162"";""ENSP00000431162"")";20;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431254"";""ENSP00000431254"")";136;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431265"";""ENSP00000431265"")";87;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431287"";""ENSP00000431287"")";40;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431443"";""ENSP00000431443"")";55;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431459"";""ENSP00000431459"")";57;24,5092654297465;0,0435
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431482"";""ENSP00000431482"")";134;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431607"";""ENSP00000431607"")";101;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431719"";""ENSP00000431719"")";139;7,32179930795848;0,3091
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000431748"";""ENSP00000431748"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432011"";""ENSP00000432011"")";32;7,33506944444445;0,1189
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432016"";""ENSP00000432016"")";304;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432104"";""ENSP00000432104"")";81;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432279"";""ENSP00000432279"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432305"";""ENSP00000432305"")";136;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432353"";""ENSP00000432353"")";33;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432417"";""ENSP00000432417"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432472"";""ENSP00000432472"")";64;14,0427591666869;0,0946
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432523"";""ENSP00000432523"")";34;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432561"";""ENSP00000432561"")";150;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432614"";""ENSP00000432614"")";112;7,41049382716049;0,274
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432651"";""ENSP00000432651"")";31;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432688"";""ENSP00000432688"")";45;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432692"";""ENSP00000432692"")";43;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432695"";""ENSP00000432695"")";215;6,57462195923735;0,4931
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000432845"";""ENSP00000432845"")";39;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000433157"";""ENSP00000433157"")";89;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000433343"";""ENSP00000433343"")";145;20,2835486591331;0,1395
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000433415"";""ENSP00000433415"")";215;74,7159201862666;0,0435
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000433560"";""ENSP00000433560"")";20;7,92318244170096;0,0724
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000433712"";""ENSP00000433712"")";8;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000433919"";""ENSP00000433919"")";62;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000434024"";""ENSP00000434024"")";30;6,37690031629425;0,1447
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000434034"";""ENSP00000434034"")";125;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000434399"";""ENSP00000434399"")";20;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000434655"";""ENSP00000434655"")";69;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000434724"";""ENSP00000434724"")";162;18,386520683224;0,1613
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000434847"";""ENSP00000434847"")";87;6,80529300567108;0,282
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000434849"";""ENSP00000434849"")";85;15,0264461437663;0,1169
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000434995"";""ENSP00000434995"")";34;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000435010"";""ENSP00000435010"")";75;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000435234"";""ENSP00000435234"")";73;7,11111111111111;0,2246
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000435380"";""ENSP00000435380"")";82;18,5885628920382;0,0848
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000435416"";""ENSP00000435416"")";78;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000435619"";""ENSP00000435619"")";86;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000435770"";""ENSP00000435770"")";59;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000435777"";""ENSP00000435777"")";41;16,695571742398;0,0454
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000435954"";""ENSP00000435954"")";87;8,02777777777778;0,2076
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436042"";""ENSP00000436042"")";380;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436126"";""ENSP00000436126"")";59;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436318"";""ENSP00000436318"")";23;8,46280991735537;0,0655
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436376"";""ENSP00000436376"")";44;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436424"";""ENSP00000436424"")";38;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436426"";""ENSP00000436426"")";59;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436450"";""ENSP00000436450"")";56;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436453"";""ENSP00000436453"")";116;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436557"";""ENSP00000436557"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436604"";""ENSP00000436604"")";43;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436621"";""ENSP00000436621"")";78;15,0264461437663;0,106
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436682"";""ENSP00000436682"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436691"";""ENSP00000436691"")";37;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436714"";""ENSP00000436714"")";33;7,36734693877551;0,1201
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436836"";""ENSP00000436836"")";193;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436881"";""ENSP00000436881"")";71;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436891"";""ENSP00000436891"")";78;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000436897"";""ENSP00000436897"")";121;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000437402"";""ENSP00000437402"")";87;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000437590"";""ENSP00000437590"")";98;162,302816658802;0,0046
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000437629"";""ENSP00000437629"")";89;8,4462890625;0,191
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000437910"";""ENSP00000437910"")";64;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000438209"";""ENSP00000438209"")";28;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000438244"";""ENSP00000438244"")";132;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000438349"";""ENSP00000438349"")";34;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000438400"";""ENSP00000438400"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000438465"";""ENSP00000438465"")";30;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000438553"";""ENSP00000438553"")";15;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000438757"";""ENSP00000438757"")";26;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000439056"";""ENSP00000439056"")";82;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000439170"";""ENSP00000439170"")";188;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000439403"";""ENSP00000439403"")";39;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000439513"";""ENSP00000439513"")";106;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000439666"";""ENSP00000439666"")";77;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000439913"";""ENSP00000439913"")";239;43,721788287133;0,0987
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000439985"";""ENSP00000439985"")";62;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000440077"";""ENSP00000440077"")";32;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000440185"";""ENSP00000440185"")";78;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000440222"";""ENSP00000440222"")";174;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000440396"";""ENSP00000440396"")";41;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000440509"";""ENSP00000440509"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000441269"";""ENSP00000441269"")";1017;6,76;0,8696
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000441354"";""ENSP00000441354"")";36;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000441434"";""ENSP00000441434"")";101;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000441624"";""ENSP00000441624"")";32;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000441828"";""ENSP00000441828"")";73;15,3073877835448;0,1025
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000441832"";""ENSP00000441832"")";129;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000441949"";""ENSP00000441949"")";707;39,8772459693574;0,3223
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000442129"";""ENSP00000442129"")";63;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000442563"";""ENSP00000442563"")";94;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000442688"";""ENSP00000442688"")";105;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000442770"";""ENSP00000442770"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000443017"";""ENSP00000443017"")";17;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000443133"";""ENSP00000443133"")";18;14,8691969652462;0,0249
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000443168"";""ENSP00000443168"")";100;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000443292"";""ENSP00000443292"")";141;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000443339"";""ENSP00000443339"")";66;15,9449609733701;0,0887
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000443827"";""ENSP00000443827"")";56;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000443917"";""ENSP00000443917"")";46;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000443957"";""ENSP00000443957"")";38;17,9513477975016;0,0399
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000444054"";""ENSP00000444054"")";106;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000444134"";""ENSP00000444134"")";74;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000444149"";""ENSP00000444149"")";179;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000444215"";""ENSP00000444215"")";112;6,76;0,3172
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000444433"";""ENSP00000444433"")";99;10,24;0,1733
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000444503"";""ENSP00000444503"")";19;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000444736"";""ENSP00000444736"")";86;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000444788"";""ENSP00000444788"")";72;7,67890840470315;0,1919
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000444935"";""ENSP00000444935"")";36;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445077"";""ENSP00000445077"")";116;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445366"";""ENSP00000445366"")";66;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445383"";""ENSP00000445383"")";76;8,72933884297521;0,1629
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445626"";""ENSP00000445626"")";39;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445633"";""ENSP00000445633"")";64;9,46745562130177;0,1334
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445688"";""ENSP00000445688"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445768"";""ENSP00000445768"")";178;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445786"";""ENSP00000445786"")";123;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445831"";""ENSP00000445831"")";26;16,50390625;0,0278
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445868"";""ENSP00000445868"")";100;8,65051903114187;0,2057
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000445905"";""ENSP00000445905"")";234;32,7379568792941;0,1396
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000446205"";""ENSP00000446205"")";55;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000446271"";""ENSP00000446271"")";217;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000446479"";""ENSP00000446479"")";70;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000446524"";""ENSP00000446524"")";61;6,84023668639053;0,2179
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000446680"";""ENSP00000446680"")";24;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000446872"";""ENSP00000446872"")";58;6,859410430839;0,2127
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000446882"";""ENSP00000446882"")";32;62,0610925988541;0,0048
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000446902"";""ENSP00000446902"")";1;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000446916"";""ENSP00000446916"")";120;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000447241"";""ENSP00000447241"")";487;13,9504499540863;0,5023
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000447378"";""ENSP00000447378"")";178;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000447431"";""ENSP00000447431"")";356;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000447488"";""ENSP00000447488"")";410;6,80529300567108;0,6278
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000447537"";""ENSP00000447537"")";62;6,9504132231405;0,2189
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000447679"";""ENSP00000447679"")";65;54,0514462016992;0,0145
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000447852"";""ENSP00000447852"")";48;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000447879"";""ENSP00000447879"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000447931"";""ENSP00000447931"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000448054"";""ENSP00000448054"")";208;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000448219"";""ENSP00000448219"")";100;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000448310"";""ENSP00000448310"")";46;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000448536"";""ENSP00000448536"")";199;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000448580"";""ENSP00000448580"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000448598"";""ENSP00000448598"")";90;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000448789"";""ENSP00000448789"")";33;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000449026"";""ENSP00000449026"")";26;11,3710113574905;0,0496
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000449535"";""ENSP00000449535"")";437;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000449795"";""ENSP00000449795"")";46;6,859410430839;0,1771
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000449999"";""ENSP00000449999"")";122;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000450310"";""ENSP00000450310"")";39;14,9529855340105;0,0574
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000450444"";""ENSP00000450444"")";247;0;1
