"Pathway ID";"m";"stat";"p"
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4608870"";""R-HSA-4608870"")";6675;879,753214702242;0,1346
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4641257"";""R-HSA-4641257"")";6804;2227,78980984019;0,0229
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4641258"";""R-HSA-4641258"")";6983;1058,76737302761;0,1041
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5358346"";""R-HSA-5358346"")";9673;1540,90399188267;0,1001
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5358351"";""R-HSA-5358351"")";29846;2624,6316078924;0,3031
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5362768"";""R-HSA-5362768"")";5662;951,412289576358;0,0875
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5387390"";""R-HSA-5387390"")";5742;960,02935513307;0,0842
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5607761"";""R-HSA-5607761"")";6962;932,522585502751;0,1255
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5607764"";""R-HSA-5607764"")";17743;1818,87883459378;0,2239
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5610780"";""R-HSA-5610780"")";7391;937,474100234791;0,1472
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5610783"";""R-HSA-5610783"")";7549;979,279979315273;0,1401
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5610785"";""R-HSA-5610785"")";7936;965,865879416054;0,1484
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5610787"";""R-HSA-5610787"")";20037;1775,72884115392;0,2943
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5632684"";""R-HSA-5632684"")";13672;1113,2595312704;0,303
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5668541"";""R-HSA-5668541"")";11275;1324,90989190423;0,165
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5676590"";""R-HSA-5676590"")";6901;926,043246659776;0,1215
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5678895"";""R-HSA-5678895"")";6572;967,543203741419;0,1032
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5687128"";""R-HSA-5687128"")";13469;1287,73901502427;0,2339
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5689603"";""R-HSA-5689603"")";11243;1705,31663476309;0,1016
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-68827"";""R-HSA-68827"")";6132;1002,9524525203;0,0899
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-68867"";""R-HSA-68867"")";7035;1371,82795608923;0,0739
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-69541"";""R-HSA-69541"")";6608;1161,49402187931;0,085
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-69601"";""R-HSA-69601"")";5281;873,702732098942;0,0908
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-69610"";""R-HSA-69610"")";5281;873,702732098942;0,0931
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-69613"";""R-HSA-69613"")";5281;873,702732098942;0,0887
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8852276"";""R-HSA-8852276"")";7021;919,861095527268;0,1276
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8854050"";""R-HSA-8854050"")";6276;1034,43651248083;0,089
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8932339"";""R-HSA-8932339"")";5953;927,558253220679;0,0999
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8939236"";""R-HSA-8939236"")";9710;1258,65756484702;0,1405
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8939902"";""R-HSA-8939902"")";10805;995,439294943029;0,2457
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8941858"";""R-HSA-8941858"")";6183;1023,34659662731;0,0904
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9010553"";""R-HSA-9010553"")";16178;1743,45397753001;0,2046
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9020702"";""R-HSA-9020702"")";14948;2044,84986974172;0,1187
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9604323"";""R-HSA-9604323"")";5814;1102,07002642541;0,0743
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9707587"";""R-HSA-9707587"")";8419;1030,90888331389;0,1495
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1442490"";""R-HSA-1442490"")";15223;2843,02072743578;0,058
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-177929"";""R-HSA-177929"")";12771;940,293002653846;0,3632
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2122948"";""R-HSA-2122948"")";6055;355,100497951441;0,4383
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2660825"";""R-HSA-2660825"")";1447;169,05677531829;0,1622
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2660826"";""R-HSA-2660826"")";1447;169,05677531829;0,1725
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2691230"";""R-HSA-2691230"")";2230;257,934877076919;0,162
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2691232"";""R-HSA-2691232"")";2230;257,934877076919;0,1597
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2979096"";""R-HSA-2979096"")";3469;273,503392545948;0,2839
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3928665"";""R-HSA-3928665"")";11862;697,444389793706;0,4961
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013507"";""R-HSA-9013507"")";4337;368,502565832538;0,2714
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013700"";""R-HSA-9013700"")";1944;455,209269872517;0,0573
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-111885"";""R-HSA-111885"")";28629;2932,42308432307;0,2033
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-180024"";""R-HSA-180024"")";6601;639,282881153326;0,2246
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-198725"";""R-HSA-198725"")";7178;468,939686484347;0,4007
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-399956"";""R-HSA-399956"")";4849;473,336537413727;0,215
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9006115"";""R-HSA-9006115"")";6856;468,123827795737;0,3766
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9031628"";""R-HSA-9031628"")";3644;198,249504504824;0,4368
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9032845"";""R-HSA-9032845"")";1352;149,101610555188;0,1805
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-373080"";""R-HSA-373080"")";12344;1651,62526718201;0,1333
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-418555"";""R-HSA-418555"")";28364;2880,51502355037;0,2098
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-419812"";""R-HSA-419812"")";1221;280,374367461244;0,069
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9660821"";""R-HSA-9660821"")";20933;1973,11799232799;0,2672
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9662851"";""R-HSA-9662851"")";29131;2878,45884404456;0,2269
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9664433"";""R-HSA-9664433"")";29131;2878,45884404456;0,2182
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-532668"";""R-HSA-532668"")";4501;428,307973315253;0,2182
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-901032"";""R-HSA-901032"")";3244;320,664534634454;0,2064
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-901042"";""R-HSA-901042"")";3737;382,689747591335;0,2014
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8934593"";""R-HSA-8934593"")";4398;601,192044831895;0,1262
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4085377"";""R-HSA-4085377"")";5635;378,278732881269;0,373
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4755510"";""R-HSA-4755510"")";668;31,0898553719008;0,3731
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6794362"";""R-HSA-6794362"")";48678;3903,35620175718;0,3676
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8849932"";""R-HSA-8849932"")";15742;949,738159023155;0,5077
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013026"";""R-HSA-9013026"")";18493;1058,96245886089;0,5491
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013106"";""R-HSA-9013106"")";19573;1370,21486173837;0,4204
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5689901"";""R-HSA-5689901"")";4436;611,144861378645;0,124
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-499943"";""R-HSA-499943"")";4088;206,169451386741;0,4805
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-113418"";""R-HSA-113418"")";3748;434,24846220129;0,1671
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167158"";""R-HSA-167158"")";3748;434,24846220129;0,1615
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167160"";""R-HSA-167160"")";4305;351,259051395526;0,2738
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167161"";""R-HSA-167161"")";6508;468,480872808963;0,341
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167162"";""R-HSA-167162"")";6508;468,480872808963;0,3501
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6807505"";""R-HSA-6807505"")";9958;1052,76333849343;0,1899
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-72086"";""R-HSA-72086"")";4532;418,110840035563;0,2359
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73762"";""R-HSA-73762"")";6750;1038,30157296999;0,1025
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73772"";""R-HSA-73772"")";5170;741,019863090849;0,1165
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73776"";""R-HSA-73776"")";6508;468,480872808963;0,3427
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73779"";""R-HSA-73779"")";6508;468,480872808963;0,354
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73854"";""R-HSA-73854"")";8241;1235,42186609115;0,1064
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-75953"";""R-HSA-75953"")";6508;468,480872808963;0,3416
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-76042"";""R-HSA-76042"")";6508;468,480872808963;0,3467
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-77075"";""R-HSA-77075"")";4305;351,259051395526;0,2776
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-163560"";""R-HSA-163560"")";2660;113,918887183744;0,5018
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8979227"";""R-HSA-8979227"")";4997;267,072377091594;0,4653
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9613354"";""R-HSA-9613354"")";1538;52,6611279916378;0,5323
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9706019"";""R-HSA-9706019"")";1388;63,1088953467853;0,4349
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6811438"";""R-HSA-6811438"")";9080;1426,55407359746;0,0997
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2142789"";""R-HSA-2142789"")";1585;308,322340071747;0,0773
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8978934"";""R-HSA-8978934"")";3296;393,55172393539;0,1559
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-390466"";""R-HSA-390466"")";15090;701,892886531474;0,6748
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-390471"";""R-HSA-390471"")";4976;183,262631840392;0,6337
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-391251"";""R-HSA-391251"")";15603;712,455386531474;0,6993
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-170834"";""R-HSA-170834"")";13388;1606,58077514402;0,1681
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2173793"";""R-HSA-2173793"")";7849;1036,73250113631;0,1255
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2173796"";""R-HSA-2173796"")";4374;538,533460895825;0,1449
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9006936"";""R-HSA-9006936"")";18308;2311,82573408881;0,1302
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5368286"";""R-HSA-5368286"")";6841;614,830748103654;0,2533
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5419276"";""R-HSA-5419276"")";6905;569,117892987471;0,2925
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1296052"";""R-HSA-1296052"")";2213;274,547596599801;0,1459
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-392154"";""R-HSA-392154"")";9822;591,601482815751;0,4627
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-418346"";""R-HSA-418346"")";23999;2363,17797602712;0,2369
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-418457"";""R-HSA-418457"")";7982;514,624564515719;0,4148
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-947581"";""R-HSA-947581"")";2353;87,4661280841415;0,5378
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8849175"";""R-HSA-8849175"")";301;7,84;0,4628
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6784531"";""R-HSA-6784531"")";7820;745,030034042925;0,2329
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-72306"";""R-HSA-72306"")";16973;8490,08194120458;0,0094
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-156587"";""R-HSA-156587"")";1038;123,493432111242;0,1644
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-159424"";""R-HSA-159424"")";1038;123,493432111242;0,1585
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-177128"";""R-HSA-177128"")";813;123,493432111242;0,1197
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-177135"";""R-HSA-177135"")";682;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-176034"";""R-HSA-176034"")";164;21,6116612267768;0,1443
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9018519"";""R-HSA-9018519"")";20193;2231,1112405078;0,1804
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013418"";""R-HSA-9013418"")";3719;267,528691176489;0,3272
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013422"";""R-HSA-9013422"")";3790;227,940429028348;0,4012
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9706574"";""R-HSA-9706574"")";5889;401,074097513392;0,3736
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-182971"";""R-HSA-182971"")";7873;551,987748151147;0,3817
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1295596"";""R-HSA-1295596"")";1955;268,746972894123;0,1264
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-190236"";""R-HSA-190236"")";10912;1679,24128965593;0,1034
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654726"";""R-HSA-5654726"")";4209;828,397882205664;0,0671
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654727"";""R-HSA-5654727"")";4386;863,503884143847;0,071
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654732"";""R-HSA-5654732"")";3502;912,56081270886;0,0509
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654733"";""R-HSA-5654733"")";3701;778,76457286985;0,0652
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654736"";""R-HSA-5654736"")";6729;1118,07868666441;0,0948
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654738"";""R-HSA-5654738"")";8987;1081,27963767922;0,1526
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654741"";""R-HSA-5654741"")";5040;1133,58967085385;0,0569
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654743"";""R-HSA-5654743"")";5095;836,165502428613;0,0936
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6807004"";""R-HSA-6807004"")";4576;504,213689214339;0,1735
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8856825"";""R-HSA-8856825"")";20232;1147,31095593862;0,562
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8875360"";""R-HSA-8875360"")";2856;304,457902559013;0,1807
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8876384"";""R-HSA-8876384"")";3855;320,709089386727;0,2624
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013420"";""R-HSA-9013420"")";8323;1360,85056817617;0,09
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5674135"";""R-HSA-5674135"")";7216;1268,56262715217;0,0837
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6802946"";""R-HSA-6802946"")";8545;1592,98025382091;0,0748
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6802948"";""R-HSA-6802948"")";6854;1198,66965316581;0,0874
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6802949"";""R-HSA-6802949"")";8545;1592,98025382091;0,0746
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6802955"";""R-HSA-6802955"")";8545;1592,98025382091;0,0745
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9649948"";""R-HSA-9649948"")";8545;1592,98025382091;0,0712
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9656223"";""R-HSA-9656223"")";8239;1519,68568370082;0,0722
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6785807"";""R-HSA-6785807"")";14635;1359,43350845379;0,2454
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-69560"";""R-HSA-69560"")";261;31,1145454995942;0,1576
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-69895"";""R-HSA-69895"")";261;31,1145454995942;0,1609
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8864260"";""R-HSA-8864260"")";10980;487,531317021756;0,6517
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8866911"";""R-HSA-8866911"")";546;7,3984;0,6531
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8941855"";""R-HSA-8941855"")";1386;49,2117570500345;0,5093
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9617828"";""R-HSA-9617828"")";1942;151,308005493491;0,2708
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9682385"";""R-HSA-9682385"")";5470;591,898949656134;0,1859
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9702518"";""R-HSA-9702518"")";2218;86,1738920552049;0,5232
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9703465"";""R-HSA-9703465"")";4267;506,137179473104;0,1557
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9703648"";""R-HSA-9703648"")";3037;114,13911301273;0,5618
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5625900"";""R-HSA-5625900"")";3605;99,3757895861074;0,7079
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1502540"";""R-HSA-1502540"")";1655;82,7865670236937;0,4024
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2473224"";""R-HSA-2473224"")";290;37,8731904907662;0,1453
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-381753"";""R-HSA-381753"")";22504;787,444895133235;0,8858
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-110328"";""R-HSA-110328"")";2631;218,087844119559;0,2588
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-110329"";""R-HSA-110329"")";2631;218,087844119559;0,2682
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-110330"";""R-HSA-110330"")";2159;239,097184429598;0,1758
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-110331"";""R-HSA-110331"")";2159;239,097184429598;0,1707
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1221632"";""R-HSA-1221632"")";7441;545,136595875265;0,3446
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-171306"";""R-HSA-171306"")";1786;183,566774840913;0,1953
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-201722"";""R-HSA-201722"")";6809;727,816726966356;0,1908
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-211000"";""R-HSA-211000"")";14881;1567,14637641575;0,2033
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-212300"";""R-HSA-212300"")";3640;238,665148768456;0,3653
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-427359"";""R-HSA-427359"")";2303;172,523683524541;0,2965
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-427389"";""R-HSA-427389"")";3907;633,998810341166;0,091
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5250913"";""R-HSA-5250913"")";8676;1050,55398975982;0,1485
